train_id	train_name	train_type	zone	source	destination	distance_km	avg_speed_kmph	scheduled_departure	scheduled_arrival	actual_departure	actual_arrival	delay_minutes	weather_condition	track_number	status
12850	Sealdah-Patna Passenger	Passenger	ER	Sealdah	Patna	1912	177.3	20:30	07:17	20:39	10:00	163	Rain	2	Delayed
64501	Nagpur-Bilaspur Passenger	Passenger	SECR	Nagpur	Bilaspur	2409	299.9	18:15	02:17	18:21	03:20	63	Clear	2	Delayed
78722	Kota-Jabalpur Passenger	Passenger	WCR	Kota	Jabalpur	744	44.1	06:30	23:22	07:08	01:14	112	Heatwave	2	Delayed
27012	Jodhpur-Jaipur Passenger	Passenger	NWR	Jodhpur	Jaipur	90	34.2	13:15	15:53	13:28	18:23	150	Heatwave	1	Delayed
86303	Kota-Bhopal Passenger	Passenger	WCR	Kota	Bhopal	2014	101	18:30	14:26	18:32	15:40	74	Fog	3	Delayed
47170	Madurai-Trivandrum Passenger	Passenger	SR	Madurai	Trivandrum	636	54.1	16:30	04:16	16:30	04:21	5	Fog	3	On Time
55308	Varanasi-Lucknow Passenger	Passenger	NR	Varanasi	Lucknow	1226	57.4	04:30	01:52	05:14	03:31	99	Heatwave	3	Delayed
87829	Bhopal-Kota Passenger	Passenger	WCR	Bhopal	Kota	460	48.3	13:45	23:16	13:57	01:37	141	Storm	2	Delayed
29198	Kanpur-Bareilly Passenger	Passenger	NER	Kanpur	Bareilly	343	623.6	11:30	12:03	12:04	13:18	75	Heatwave	2	Delayed
38906	Patna-Howrah Passenger	Passenger	ER	Patna	Howrah	842	99.8	08:15	16:41	09:11	18:36	115	Heatwave	1	Delayed
22616	Sealdah-Asansol Passenger	Passenger	ER	Sealdah	Asansol	1741	81.5	15:45	13:06	16:18	15:09	123	Rain	1	Delayed
92218	Gorakhpur-Bareilly Passenger	Passenger	NER	Gorakhpur	Bareilly	445	20.4	17:45	15:33	17:48	17:21	108	Rain	1	Delayed
37539	Guntur-Secunderabad Passenger	Passenger	SCR	Guntur	Secunderabad	2708	116.6	02:15	01:28	02:20	02:46	78	Fog	1	Delayed
55697	Howrah-Asansol Passenger	Passenger	ER	Howrah	Asansol	1688	93.6	01:30	19:32	01:34	22:03	151	Heatwave	2	Delayed
88694	Mumbai Central-Vadodara Passenger	Passenger	WR	Mumbai Central	Vadodara	1930	526.4	05:45	09:25	06:00	10:23	58	Fog	2	Delayed
13469	Ahmedabad-Surat Passenger	Passenger	WR	Ahmedabad	Surat	2304	151.2	11:30	02:44	11:43	05:42	178	Clear	1	Delayed
54495	Varanasi-Amritsar Passenger	Passenger	NR	Varanasi	Amritsar	2011	1040.2	01:30	03:26	02:18	06:10	164	Fog	3	Delayed
65129	Asansol-Patna Passenger	Passenger	ER	Asansol	Patna	2603	223.8	18:00	05:38	18:18	06:40	62	Heatwave	1	Delayed
92331	Durg-Raipur Passenger	Passenger	SECR	Durg	Raipur	1495	190.4	20:45	04:36	21:15	05:44	68	Rain	1	Delayed
88956	Varanasi-Amritsar Passenger	Passenger	NR	Varanasi	Amritsar	2122	595	15:00	18:34	15:38	20:07	93	Fog	2	Delayed
90113	Mumbai Central-Surat Passenger	Passenger	WR	Mumbai Central	Surat	1854	3476.2	08:15	08:47	08:43	10:55	128	Clear	1	Delayed
46315	Jodhpur-Jaipur Passenger	Passenger	NWR	Jodhpur	Jaipur	2400	351.2	00:30	07:20	01:21	09:10	110	Rain	1	Delayed
65392	Jabalpur-Itarsi Passenger	Passenger	WCR	Jabalpur	Itarsi	2402	223.1	05:00	15:46	05:31	17:31	105	Storm	2	Delayed
49863	Trivandrum-Coimbatore Passenger	Passenger	SR	Trivandrum	Coimbatore	2163	122.1	18:45	12:28	19:27	14:28	120	Rain	1	Delayed
97985	New Delhi-Lucknow Passenger	Passenger	NR	New Delhi	Lucknow	1925	89.1	20:00	17:36	20:20	18:58	82	Clear	3	Delayed
45333	Vadodara-Surat Passenger	Passenger	WR	Vadodara	Surat	2460	516.1	05:00	09:46	05:04	10:01	15	Fog	2	On Time
34911	Varanasi-Amritsar Passenger	Passenger	NR	Varanasi	Amritsar	2508	342	03:00	10:20	03:22	12:18	118	Heatwave	2	Delayed
88935	Jaipur-Ajmer Passenger	Passenger	NWR	Jaipur	Ajmer	2280	283.2	15:15	23:18	15:16	23:39	21	Fog	2	Delayed
54913	Itarsi-Kota Passenger	Passenger	WCR	Itarsi	Kota	419	42.1	19:15	05:12	20:24	07:31	139	Fog	2	Delayed
98146	Madurai-Chennai Passenger	Passenger	SR	Madurai	Chennai	2585	386.8	05:15	11:56	06:06	13:56	120	Storm	1	Delayed
18024	Vadodara-Mumbai Central Passenger	Passenger	WR	Vadodara	Mumbai Central	1608	368.2	20:30	00:52	20:36	01:31	39	Rain	2	Delayed
73195	Allahabad-Bareilly Passenger	Passenger	NER	Allahabad	Bareilly	811	50.6	17:45	09:47	17:52	11:42	115	Fog	2	Delayed
11210	Ajmer-Jodhpur Passenger	Passenger	NWR	Ajmer	Jodhpur	1150	71.6	07:00	23:04	08:07	01:18	134	Heatwave	3	Delayed
83364	Coimbatore-Trivandrum Passenger	Passenger	SR	Coimbatore	Trivandrum	1114	74.8	17:30	08:23	18:40	10:47	144	Rain	2	Delayed
24500	Bhopal-Kota Passenger	Passenger	WCR	Bhopal	Kota	435	186.4	18:00	20:20	18:47	22:06	106	Clear	3	Delayed
75566	New Delhi-Varanasi Passenger	Passenger	NR	New Delhi	Varanasi	1720	246.3	04:15	11:14	04:58	13:20	126	Rain	2	Delayed
99893	Bilaspur-Durg Passenger	Passenger	SECR	Bilaspur	Durg	1812	229.4	18:45	02:39	18:59	04:02	83	Storm	3	Delayed
74041	Lucknow-New Delhi Passenger	Passenger	NR	Lucknow	New Delhi	281	36.5	09:30	17:12	10:10	20:05	173	Storm	3	Delayed
51193	Jaipur-Jodhpur Passenger	Passenger	NWR	Jaipur	Jodhpur	1394	90	12:15	03:44	13:28	06:44	180	Heatwave	3	Delayed
86225	Madurai-Chennai Passenger	Passenger	SR	Madurai	Chennai	114	6.2	00:45	19:13	00:51	20:03	50	Clear	3	Delayed
29936	Allahabad-Kanpur Passenger	Passenger	NER	Allahabad	Kanpur	801	59.7	21:30	10:55	21:31	11:47	52	Clear	1	Delayed
75401	Gorakhpur-Bareilly Passenger	Passenger	NER	Gorakhpur	Bareilly	1671	284	06:30	12:23	07:09	14:10	107	Clear	1	Delayed
18431	Madurai-Trivandrum Passenger	Passenger	SR	Madurai	Trivandrum	1032	72.6	08:45	22:58	09:40	00:50	112	Heatwave	2	Delayed
89151	Madurai-Chennai Passenger	Passenger	SR	Madurai	Chennai	558	40.9	06:30	20:08	07:30	22:41	153	Storm	3	Delayed
97322	Ajmer-Bikaner Passenger	Passenger	NWR	Ajmer	Bikaner	94	7.8	15:15	03:15	15:18	03:21	6	Heatwave	3	On Time
13293	Jaipur-Jodhpur Passenger	Passenger	NWR	Jaipur	Jodhpur	1979	131.1	23:15	14:21	23:38	15:13	52	Fog	3	Delayed
17635	New Delhi-Lucknow Passenger	Passenger	NR	New Delhi	Lucknow	1160	370.2	08:45	11:53	08:49	12:48	55	Clear	1	Delayed
50917	Nagpur-Bilaspur Passenger	Passenger	SECR	Nagpur	Bilaspur	67	13.4	17:00	22:00	18:01	00:33	153	Storm	2	Delayed
93722	Allahabad-Kanpur Passenger	Passenger	NER	Allahabad	Kanpur	1514	153.2	10:15	20:08	10:39	21:35	87	Heatwave	3	Delayed
68889	Patna-Asansol Passenger	Passenger	ER	Patna	Asansol	2052	86.4	01:15	01:00	01:41	03:46	166	Clear	3	Delayed
11099	Ajmer-Jodhpur Passenger	Passenger	NWR	Ajmer	Jodhpur	2661	636.1	22:15	02:26	22:18	03:54	88	Storm	2	Delayed
19149	Howrah-Patna Passenger	Passenger	ER	Howrah	Patna	129	43.5	02:00	04:58	02:42	06:29	91	Heatwave	2	Delayed
53492	Bareilly-Allahabad Passenger	Passenger	NER	Bareilly	Allahabad	2381	108.1	07:00	05:02	07:15	07:20	138	Fog	2	Delayed
88339	Sealdah-Asansol Passenger	Passenger	ER	Sealdah	Asansol	428	120.6	08:00	11:33	08:07	11:56	23	Heatwave	2	Delayed
98817	Howrah-Sealdah Passenger	Passenger	ER	Howrah	Sealdah	782	132.5	16:45	22:39	16:49	00:14	95	Heatwave	1	Delayed
22567	Amritsar-New Delhi Passenger	Passenger	NR	Amritsar	New Delhi	242	28.1	14:45	23:22	14:56	23:52	30	Heatwave	2	Delayed
86499	Coimbatore-Madurai Passenger	Passenger	SR	Coimbatore	Madurai	1638	177.4	11:30	20:44	11:30	21:22	38	Clear	3	Delayed
45853	Bikaner-Jaipur Passenger	Passenger	NWR	Bikaner	Jaipur	653	48.3	07:00	20:31	07:09	23:04	153	Rain	3	Delayed
28327	Chennai-Coimbatore Passenger	Passenger	SR	Chennai	Coimbatore	1078	78.5	00:30	14:14	00:41	15:16	62	Fog	2	Delayed
57581	New Delhi-Varanasi Passenger	Passenger	NR	New Delhi	Varanasi	1759	90.4	20:45	16:12	21:07	17:05	53	Clear	2	Delayed
31846	Secunderabad-Vijayawada Passenger	Passenger	SCR	Secunderabad	Vijayawada	1599	156.3	10:15	20:29	10:26	20:59	30	Storm	2	Delayed
48672	Vijayawada-Hyderabad Passenger	Passenger	SCR	Vijayawada	Hyderabad	1669	1410.4	14:45	15:56	15:21	18:02	126	Heatwave	1	Delayed
11571	Lucknow-Amritsar Passenger	Passenger	NR	Lucknow	Amritsar	254	99.6	08:15	10:48	08:20	11:19	31	Clear	1	Delayed
74987	Nagpur-Raipur Passenger	Passenger	SECR	Nagpur	Raipur	366	40.8	07:30	16:28	07:54	17:33	65	Storm	2	Delayed
55336	Jabalpur-Bhopal Passenger	Passenger	WCR	Jabalpur	Bhopal	1226	122.4	06:45	16:46	06:57	17:28	42	Heatwave	3	Delayed
49055	Lucknow-Varanasi MEMU/EMU	MEMU/EMU	NR	Lucknow	Varanasi	1917	267.5	21:45	04:55	22:06	06:49	114	Heatwave	2	Delayed
12940	Mumbai Central-Surat MEMU/EMU	MEMU/EMU	WR	Mumbai Central	Surat	1341	80.1	18:15	11:00	18:44	13:19	139	Fog	1	Delayed
26091	Ajmer-Bikaner MEMU/EMU	MEMU/EMU	NWR	Ajmer	Bikaner	2364	138.5	14:45	07:49	15:47	09:57	128	Rain	2	Delayed
14282	Coimbatore-Madurai MEMU/EMU	MEMU/EMU	SR	Coimbatore	Madurai	2172	100	18:45	16:28	19:28	18:23	115	Fog	3	Delayed
53423	Raipur-Durg MEMU/EMU	MEMU/EMU	SECR	Raipur	Durg	523	149.4	09:00	12:30	09:06	14:30	120	Heatwave	2	Delayed
68752	Gorakhpur-Allahabad MEMU/EMU	MEMU/EMU	NER	Gorakhpur	Allahabad	2349	116.4	07:15	03:26	08:23	05:58	152	Storm	1	Delayed
55453	Ajmer-Jaipur MEMU/EMU	MEMU/EMU	NWR	Ajmer	Jaipur	795	112.5	09:00	16:04	09:03	16:16	12	Heatwave	1	On Time
66159	Allahabad-Gorakhpur MEMU/EMU	MEMU/EMU	NER	Allahabad	Gorakhpur	1231	152.6	21:45	05:49	22:07	06:51	62	Storm	1	Delayed
74752	Trivandrum-Madurai MEMU/EMU	MEMU/EMU	SR	Trivandrum	Madurai	2407	191.3	20:45	09:20	20:45	09:37	17	Rain	2	Delayed
46269	Guntur-Hyderabad MEMU/EMU	MEMU/EMU	SCR	Guntur	Hyderabad	2250	122.1	11:15	05:41	11:16	05:53	12	Clear	3	On Time
55733	Gorakhpur-Kanpur MEMU/EMU	MEMU/EMU	NER	Gorakhpur	Kanpur	1482	64.6	02:30	01:26	02:39	02:20	54	Heatwave	1	Delayed
85322	Secunderabad-Guntur MEMU/EMU	MEMU/EMU	SCR	Secunderabad	Guntur	2257	113.4	03:30	23:24	03:57	00:57	93	Heatwave	3	Delayed
42520	Coimbatore-Trivandrum MEMU/EMU	MEMU/EMU	SR	Coimbatore	Trivandrum	1062	497.8	14:15	16:23	14:26	19:18	175	Heatwave	1	Delayed
62892	Jabalpur-Bhopal MEMU/EMU	MEMU/EMU	WCR	Jabalpur	Bhopal	2716	240.7	03:30	14:47	03:40	16:07	80	Heatwave	3	Delayed
86268	Vadodara-Ahmedabad MEMU/EMU	MEMU/EMU	WR	Vadodara	Ahmedabad	1670	76.2	09:15	07:10	09:49	08:22	72	Fog	1	Delayed
63817	Lucknow-New Delhi MEMU/EMU	MEMU/EMU	NR	Lucknow	New Delhi	1500	112.6	03:15	16:34	03:31	17:43	69	Fog	2	Delayed
37234	Jabalpur-Bhopal MEMU/EMU	MEMU/EMU	WCR	Jabalpur	Bhopal	2478	176.6	15:30	05:32	16:14	07:49	137	Heatwave	3	Delayed
65649	Vadodara-Mumbai Central MEMU/EMU	MEMU/EMU	WR	Vadodara	Mumbai Central	2523	122.7	18:45	15:19	19:30	17:42	143	Fog	2	Delayed
64782	Kota-Bhopal MEMU/EMU	MEMU/EMU	WCR	Kota	Bhopal	1256	84.2	15:30	06:25	15:49	07:19	54	Heatwave	2	Delayed
55749	Chennai-Madurai MEMU/EMU	MEMU/EMU	SR	Chennai	Madurai	2432	801.8	19:45	22:47	19:57	00:30	103	Heatwave	2	Delayed
52392	Asansol-Sealdah MEMU/EMU	MEMU/EMU	ER	Asansol	Sealdah	2574	337.9	09:00	16:37	09:27	19:35	178	Clear	1	Delayed
71454	Jaipur-Ajmer MEMU/EMU	MEMU/EMU	NWR	Jaipur	Ajmer	116	24.4	04:00	08:45	04:50	11:30	165	Clear	1	Delayed
64693	Bilaspur-Durg MEMU/EMU	MEMU/EMU	SECR	Bilaspur	Durg	1479	119.6	16:15	04:37	16:21	05:00	23	Heatwave	2	Delayed
28772	Kanpur-Gorakhpur MEMU/EMU	MEMU/EMU	NER	Kanpur	Gorakhpur	1418	61.1	02:30	01:43	02:56	02:49	66	Clear	1	Delayed
61905	Bikaner-Ajmer MEMU/EMU	MEMU/EMU	NWR	Bikaner	Ajmer	920	53.2	09:15	02:33	09:16	02:45	12	Storm	1	On Time
21743	Jodhpur-Bikaner MEMU/EMU	MEMU/EMU	NWR	Jodhpur	Bikaner	174	7.4	05:00	04:28	05:15	06:26	118	Rain	1	Delayed
53407	Dhanbad-Muzaffarpur MEMU/EMU	MEMU/EMU	ECR	Dhanbad	Muzaffarpur	2305	848.5	14:00	16:43	14:14	17:55	72	Rain	2	Delayed
22840	Patna-Dhanbad MEMU/EMU	MEMU/EMU	ECR	Patna	Dhanbad	2279	149.3	17:00	08:16	17:09	08:56	40	Clear	1	Delayed
57761	Varanasi-Amritsar MEMU/EMU	MEMU/EMU	NR	Varanasi	Amritsar	1141	309.8	20:45	00:26	20:48	00:32	6	Rain	1	On Time
80986	Lucknow-Amritsar MEMU/EMU	MEMU/EMU	NR	Lucknow	Amritsar	684	105.8	19:15	01:43	19:42	04:14	151	Fog	1	Delayed
40067	Kanpur-Gorakhpur MEMU/EMU	MEMU/EMU	NER	Kanpur	Gorakhpur	1206	367.3	12:00	15:17	12:25	16:59	102	Rain	1	Delayed
23653	Kota-Itarsi MEMU/EMU	MEMU/EMU	WCR	Kota	Itarsi	1153	48.3	04:45	04:36	04:45	06:11	95	Rain	1	Delayed
18933	Asansol-Patna MEMU/EMU	MEMU/EMU	ER	Asansol	Patna	704	41.1	09:45	02:52	09:55	03:24	32	Clear	3	Delayed
58402	Itarsi-Jabalpur MEMU/EMU	MEMU/EMU	WCR	Itarsi	Jabalpur	985	53	10:45	05:20	11:19	07:31	131	Storm	3	Delayed
51052	Gorakhpur-Allahabad MEMU/EMU	MEMU/EMU	NER	Gorakhpur	Allahabad	2772	424.3	07:15	13:47	07:33	15:15	88	Fog	1	Delayed
41478	Madurai-Trivandrum MEMU/EMU	MEMU/EMU	SR	Madurai	Trivandrum	599	147.3	06:00	10:04	06:08	12:15	131	Clear	3	Delayed
79757	Dhanbad-Muzaffarpur MEMU/EMU	MEMU/EMU	ECR	Dhanbad	Muzaffarpur	2601	465.9	19:00	00:35	19:05	01:12	37	Heatwave	1	Delayed
40711	Ajmer-Jaipur MEMU/EMU	MEMU/EMU	NWR	Ajmer	Jaipur	2444	264.2	01:30	10:45	02:21	12:38	113	Storm	1	Delayed
86724	Trivandrum-Chennai MEMU/EMU	MEMU/EMU	SR	Trivandrum	Chennai	1290	90.8	08:15	22:27	08:26	00:01	94	Clear	2	Delayed
49632	Vadodara-Ahmedabad MEMU/EMU	MEMU/EMU	WR	Vadodara	Ahmedabad	2119	236.8	09:15	18:12	09:18	19:03	51	Heatwave	3	Delayed
14808	Dhanbad-Patna MEMU/EMU	MEMU/EMU	ECR	Dhanbad	Patna	2443	529.2	07:30	12:07	07:36	14:55	168	Clear	3	Delayed
59215	Varanasi-New Delhi MEMU/EMU	MEMU/EMU	NR	Varanasi	New Delhi	1375	793.3	23:00	00:44	23:37	03:25	161	Clear	2	Delayed
71038	Trivandrum-Chennai MEMU/EMU	MEMU/EMU	SR	Trivandrum	Chennai	496	49.9	22:30	08:26	22:52	10:05	99	Heatwave	3	Delayed
14263	Vijayawada-Hyderabad MEMU/EMU	MEMU/EMU	SCR	Vijayawada	Hyderabad	593	235.6	17:15	19:46	18:20	22:28	162	Fog	3	Delayed
43177	Guntur-Hyderabad MEMU/EMU	MEMU/EMU	SCR	Guntur	Hyderabad	1613	1826	21:15	22:08	21:17	22:30	22	Storm	2	Delayed
65245	Vadodara-Ahmedabad MEMU/EMU	MEMU/EMU	WR	Vadodara	Ahmedabad	463	37.7	22:15	10:32	22:29	11:02	30	Clear	3	Delayed
23482	Patna-Muzaffarpur MEMU/EMU	MEMU/EMU	ECR	Patna	Muzaffarpur	441	28	18:00	09:46	18:28	11:35	109	Clear	2	Delayed
23201	Patna-Sealdah MEMU/EMU	MEMU/EMU	ER	Patna	Sealdah	66	14.6	04:00	08:31	04:00	10:54	143	Rain	1	Delayed
73576	Nagpur-Durg MEMU/EMU	MEMU/EMU	SECR	Nagpur	Durg	1622	122	01:45	15:03	02:38	17:38	155	Storm	2	Delayed
56826	Sealdah-Howrah MEMU/EMU	MEMU/EMU	ER	Sealdah	Howrah	2128	296.2	11:45	18:56	11:47	19:15	19	Heatwave	3	Delayed
37513	Secunderabad-Hyderabad MEMU/EMU	MEMU/EMU	SCR	Secunderabad	Hyderabad	1373	96.4	19:30	09:45	19:54	12:20	155	Storm	3	Delayed
89610	Gorakhpur-Kanpur MEMU/EMU	MEMU/EMU	NER	Gorakhpur	Kanpur	433	302.1	19:30	20:56	19:33	21:18	22	Storm	2	Delayed
71794	Patna-Dhanbad MEMU/EMU	MEMU/EMU	ECR	Patna	Dhanbad	477	61	13:00	20:49	13:51	22:49	120	Heatwave	2	Delayed
93067	Jaipur-Ajmer MEMU/EMU	MEMU/EMU	NWR	Jaipur	Ajmer	2101	6002.9	04:00	04:21	04:02	04:30	9	Rain	2	On Time
78517	Lucknow-Varanasi MEMU/EMU	MEMU/EMU	NR	Lucknow	Varanasi	1893	91.9	10:00	06:36	11:06	09:17	161	Fog	3	Delayed
85166	Dhanbad-Gaya MEMU/EMU	MEMU/EMU	ECR	Dhanbad	Gaya	1692	79.2	14:30	11:52	14:34	12:27	35	Storm	3	Delayed
33728	Itarsi-Jabalpur MEMU/EMU	MEMU/EMU	WCR	Itarsi	Jabalpur	1232	83.1	08:15	23:04	08:21	23:28	24	Heatwave	2	Delayed
37822	Jabalpur-Itarsi MEMU/EMU	MEMU/EMU	WCR	Jabalpur	Itarsi	2793	236.7	05:00	16:48	05:08	17:13	25	Rain	1	Delayed
61021	Vijayawada-Guntur MEMU/EMU	MEMU/EMU	SCR	Vijayawada	Guntur	2372	155.9	13:00	04:13	13:13	05:58	105	Clear	2	Delayed
94841	Dhanbad-Patna MEMU/EMU	MEMU/EMU	ECR	Dhanbad	Patna	1284	96.3	18:15	07:35	18:44	09:45	130	Clear	2	Delayed
79553	Durg-Raipur MEMU/EMU	MEMU/EMU	SECR	Durg	Raipur	1070	273.2	13:15	17:10	14:07	19:15	125	Storm	1	Delayed
74606	Kanpur-Allahabad MEMU/EMU	MEMU/EMU	NER	Kanpur	Allahabad	1361	73.6	16:00	10:30	16:06	11:12	42	Heatwave	2	Delayed
85350	Varanasi-Amritsar MEMU/EMU	MEMU/EMU	NR	Varanasi	Amritsar	2372	228.8	07:00	17:22	07:14	19:06	104	Fog	2	Delayed
70400	Secunderabad-Vijayawada MEMU/EMU	MEMU/EMU	SCR	Secunderabad	Vijayawada	2603	252.7	18:15	04:33	18:19	05:33	60	Clear	1	Delayed
91379	Hyderabad-Vijayawada MEMU/EMU	MEMU/EMU	SCR	Hyderabad	Vijayawada	169	24.4	07:15	14:11	07:41	16:01	110	Rain	2	Delayed
47901	Bareilly-Allahabad MEMU/EMU	MEMU/EMU	NER	Bareilly	Allahabad	2322	98.5	23:00	22:34	00:00	00:39	125	Fog	3	Delayed
96034	Varanasi-Lucknow MEMU/EMU	MEMU/EMU	NR	Varanasi	Lucknow	1817	130.9	19:00	08:53	19:03	09:55	62	Clear	1	Delayed
71054	Chennai-Trivandrum MEMU/EMU	MEMU/EMU	SR	Chennai	Trivandrum	629	483.8	21:45	23:03	21:48	23:28	25	Fog	3	Delayed
10041	Mumbai Central-Ahmedabad MEMU/EMU	MEMU/EMU	WR	Mumbai Central	Ahmedabad	1266	103.3	11:15	23:30	11:32	01:41	131	Storm	1	Delayed
36342	New Delhi-Varanasi MEMU/EMU	MEMU/EMU	NR	New Delhi	Varanasi	2034	271.8	14:30	21:59	14:46	22:50	51	Heatwave	1	Delayed
18167	Trivandrum-Madurai MEMU/EMU	MEMU/EMU	SR	Trivandrum	Madurai	2037	706.5	06:15	09:08	06:34	10:36	88	Heatwave	1	Delayed
87915	Surat-Vadodara MEMU/EMU	MEMU/EMU	WR	Surat	Vadodara	2249	236.3	02:30	12:01	03:34	14:59	178	Clear	1	Delayed
57092	Vijayawada-Guntur MEMU/EMU	MEMU/EMU	SCR	Vijayawada	Guntur	865	41.1	03:30	00:34	03:44	01:38	64	Fog	3	Delayed
42466	Varanasi-New Delhi MEMU/EMU	MEMU/EMU	NR	Varanasi	New Delhi	1018	46.8	09:30	07:16	10:05	09:17	121	Rain	2	Delayed
94439	Itarsi-Jabalpur MEMU/EMU	MEMU/EMU	WCR	Itarsi	Jabalpur	2156	254.6	16:00	00:28	16:24	01:34	66	Fog	1	Delayed
87641	Gaya-Dhanbad MEMU/EMU	MEMU/EMU	ECR	Gaya	Dhanbad	1655	101.1	12:45	05:07	13:30	07:28	141	Heatwave	3	Delayed
19587	Muzaffarpur-Dhanbad MEMU/EMU	MEMU/EMU	ECR	Muzaffarpur	Dhanbad	2007	144.7	08:30	22:22	08:37	01:08	166	Rain	1	Delayed
11412	Mumbai Central-Ahmedabad MEMU/EMU	MEMU/EMU	WR	Mumbai Central	Ahmedabad	1590	467.6	19:45	23:09	20:44	01:28	139	Fog	1	Delayed
32223	Patna-Dhanbad MEMU/EMU	MEMU/EMU	ECR	Patna	Dhanbad	194	64	09:00	12:02	09:19	13:03	61	Clear	2	Delayed
24879	Raipur-Durg MEMU/EMU	MEMU/EMU	SECR	Raipur	Durg	1043	359.7	01:00	03:54	01:56	06:05	131	Heatwave	2	Delayed
36129	Kota-Bhopal MEMU/EMU	MEMU/EMU	WCR	Kota	Bhopal	2377	257.4	02:30	11:44	03:42	14:24	160	Fog	2	Delayed
75610	Gaya-Dhanbad MEMU/EMU	MEMU/EMU	ECR	Gaya	Dhanbad	1159	63.4	18:30	12:47	18:42	14:10	83	Rain	3	Delayed
87262	Hyderabad-Guntur MEMU/EMU	MEMU/EMU	SCR	Hyderabad	Guntur	2462	153.2	03:15	19:19	04:04	21:19	120	Clear	1	Delayed
87405	Raipur-Bilaspur MEMU/EMU	MEMU/EMU	SECR	Raipur	Bilaspur	2063	687.7	10:30	13:30	11:36	16:04	154	Storm	1	Delayed
17529	Ajmer-Bikaner MEMU/EMU	MEMU/EMU	NWR	Ajmer	Bikaner	2620	275.3	16:30	02:01	16:31	02:44	43	Heatwave	3	Delayed
17182	Bhopal-Kota MEMU/EMU	MEMU/EMU	WCR	Bhopal	Kota	939	109.6	10:30	19:04	11:39	21:51	167	Storm	1	Delayed
79187	Bikaner-Jaipur MEMU/EMU	MEMU/EMU	NWR	Bikaner	Jaipur	244	81.8	15:45	18:44	16:09	20:04	80	Heatwave	3	Delayed
94108	Kanpur-Bareilly MEMU/EMU	MEMU/EMU	NER	Kanpur	Bareilly	412	26.7	04:30	19:55	04:33	20:03	8	Storm	3	On Time
98143	Patna-Muzaffarpur MEMU/EMU	MEMU/EMU	ECR	Patna	Muzaffarpur	465	24.1	03:30	22:49	03:33	22:55	6	Fog	1	On Time
36220	Hyderabad-Secunderabad MEMU/EMU	MEMU/EMU	SCR	Hyderabad	Secunderabad	847	219.1	15:45	19:37	16:02	20:57	80	Heatwave	1	Delayed
47710	Hyderabad-Vijayawada Goods	Goods	SCR	Hyderabad	Vijayawada	304	41.9	03:15	10:30	04:28	13:08	158	Storm	3	Delayed
41117	Kanpur-Bareilly Goods	Goods	NER	Kanpur	Bareilly	1537	85.3	00:15	18:16	01:10	20:08	112	Storm	3	Delayed
57574	Ahmedabad-Vadodara Goods	Goods	WR	Ahmedabad	Vadodara	2479	255.1	20:00	05:43	20:44	08:22	159	Heatwave	3	Delayed
24092	Patna-Muzaffarpur Goods	Goods	ECR	Patna	Muzaffarpur	577	34.2	13:30	06:22	13:47	08:36	134	Storm	3	Delayed
73745	Jodhpur-Bikaner Goods	Goods	NWR	Jodhpur	Bikaner	1074	195.3	00:00	05:30	00:13	06:58	88	Clear	2	Delayed
75536	Durg-Nagpur Goods	Goods	SECR	Durg	Nagpur	608	140.3	23:30	03:50	00:11	06:41	171	Fog	3	Delayed
16165	Ajmer-Bikaner Goods	Goods	NWR	Ajmer	Bikaner	224	18.6	10:30	22:34	11:11	00:24	110	Fog	2	Delayed
49454	Bilaspur-Durg Goods	Goods	SECR	Bilaspur	Durg	329	20.7	05:45	21:38	05:46	22:59	81	Storm	2	Delayed
28927	Amritsar-Lucknow Goods	Goods	NR	Amritsar	Lucknow	2119	113.4	10:45	05:26	10:45	06:13	47	Heatwave	1	Delayed
10877	Raipur-Durg Goods	Goods	SECR	Raipur	Durg	1616	85	16:45	11:46	17:01	12:29	43	Rain	2	Delayed
53703	Jaipur-Bikaner Goods	Goods	NWR	Jaipur	Bikaner	837	142.3	17:30	23:23	17:30	00:35	72	Rain	3	Delayed
72894	Allahabad-Gorakhpur Goods	Goods	NER	Allahabad	Gorakhpur	296	18.5	18:30	10:28	18:54	12:22	114	Rain	1	Delayed
22402	Bareilly-Allahabad Goods	Goods	NER	Bareilly	Allahabad	762	81.4	20:15	05:37	20:17	05:44	7	Fog	3	On Time
10533	Nagpur-Durg Goods	Goods	SECR	Nagpur	Durg	1442	97.4	19:30	10:18	19:59	13:12	174	Clear	3	Delayed
20676	Madurai-Chennai Goods	Goods	SR	Madurai	Chennai	1114	84.6	16:15	05:25	16:21	05:38	13	Storm	3	On Time
25145	Muzaffarpur-Patna Goods	Goods	ECR	Muzaffarpur	Patna	1526	74.7	05:15	01:41	05:51	03:58	137	Clear	3	Delayed
41823	Jodhpur-Ajmer Goods	Goods	NWR	Jodhpur	Ajmer	2047	200.7	18:30	04:42	18:41	05:56	74	Storm	2	Delayed
76811	Guntur-Hyderabad Goods	Goods	SCR	Guntur	Hyderabad	901	73.8	01:45	13:58	02:32	15:58	120	Rain	1	Delayed
30743	Bilaspur-Nagpur Goods	Goods	SECR	Bilaspur	Nagpur	2097	137.1	02:30	17:48	02:38	18:27	39	Rain	1	Delayed
