scenario_id,train_type,delay,track,priority
13,Humsafar Express-H,33,UP,19
13,Humsafar Express-L,2,UP,20
13,Double Decker Express-H,61,UP,21
13,Double Decker Express-L,16,UP,22
13,Uday Express-H,108,UP,23
13,Uday Express-L,28,UP,24
13,Superfast Express-H,39,UP,25
13,Superfast Express-L,15,UP,26
13,Mail Train-H,83,UP,27
13,Mail Train-L,29,UP,28
13,Express Train-H,110,UP,29
13,Express Train-L,19,UP,30
13,Jan Shatabdi Express-H,54,UP,31
13,Jan Shatabdi Express-L,23,UP,32
13,Antyodaya Express-H,119,UP,33
13,Antyodaya Express-L,13,UP,34
13,Deen Dayalu Express-H,93,UP,35
13,Deen Dayalu Express-L,13,UP,36
13,Passenger Train-H,61,UP,37
13,Passenger Train-L,5,UP,38
13,MEMU Train-H,113,UP,39
13,MEMU Train-L,23,UP,40
13,DMU Train-H,30,UP,41
13,DMU Train-L,29,UP,42
13,EMU Train-H,43,UP,43
13,EMU Train-L,25,UP,44
13,Metro Train-H,84,UP,45
13,Metro Train-L,8,UP,46
13,Palace on Wheels-H,0,UP,47
13,Palace on Wheels-L,0,UP,48
13,Maharajas’ Express-H,0,UP,49
13,Maharajas’ Express-L,0,UP,50
13,Deccan Odyssey-H,0,UP,51
13,Deccan Odyssey-L,0,UP,52
13,Golden Chariot-H,0,UP,53
13,Golden Chariot-L,0,UP,54
13,Mountain / Heritage Trains-H,0,UP,55
13,Mountain / Heritage Trains-L,0,UP,56
13,Goods / Freight Train-H,0,UP,57
13,Goods / Freight Train-L,0,UP,58
14,Military Train-H,52,UP,1
14,Military Train-L,26,UP,2
14,Special VIP / VVIP Train-H,119,UP,3
14,Special VIP / VVIP Train-L,17,UP,4
14,Special Tourist / Protocol Train-H,89,UP,5
14,Special Tourist / Protocol Train-L,2,UP,6
14,Vande Bharat Express-H,101,UP,7
14,Vande Bharat Express-L,8,UP,8
14,Rajdhani Express-H,45,UP,9
14,Rajdhani Express-L,15,UP,10
14,Duronto Express-H,47,UP,11
14,Duronto Express-L,26,UP,12
14,Shatabdi Express-H,89,UP,13
14,Shatabdi Express-L,22,UP,14
14,Tejas Express-H,97,UP,15
14,Tejas Express-L,18,UP,16
14,Gatimaan Express-H,106,UP,17
14,Gatimaan Express-L,11,UP,18
14,Humsafar Express-H,86,UP,19
14,Humsafar Express-L,20,UP,20
14,Double Decker Express-H,94,UP,21
14,Double Decker Express-L,14,UP,22
14,Uday Express-H,100,UP,23
14,Uday Express-L,15,UP,24
14,Superfast Express-H,50,UP,25
14,Superfast Express-L,24,UP,26
14,Mail Train-H,90,UP,27
14,Mail Train-L,15,UP,28
14,Express Train-H,63,UP,29
14,Express Train-L,25,UP,30
14,Jan Shatabdi Express-H,61,UP,31
14,Jan Shatabdi Express-L,27,UP,32
14,Antyodaya Express-H,111,UP,33
14,Antyodaya Express-L,9,UP,34
14,Deen Dayalu Express-H,96,UP,35
14,Deen Dayalu Express-L,16,UP,36
14,Passenger Train-H,110,UP,37
14,Passenger Train-L,8,UP,38
14,MEMU Train-H,65,UP,39
14,MEMU Train-L,15,UP,40
14,DMU Train-H,39,UP,41
14,DMU Train-L,23,UP,42
14,EMU Train-H,66,UP,43
14,EMU Train-L,8,UP,44
14,Metro Train-H,64,UP,45
14,Metro Train-L,0,UP,46
14,Palace on Wheels-H,0,UP,47
14,Palace on Wheels-L,0,UP,48
14,Maharajas’ Express-H,0,UP,49
14,Maharajas’ Express-L,0,UP,50
14,Deccan Odyssey-H,0,UP,51
14,Deccan Odyssey-L,0,UP,52
14,Golden Chariot-H,0,UP,53
14,Golden Chariot-L,0,UP,54
14,Mountain / Heritage Trains-H,0,UP,55
14,Mountain / Heritage Trains-L,0,UP,56
14,Goods / Freight Train-H,0,UP,57
14,Goods / Freight Train-L,0,UP,58
15,Military Train-H,72,UP,1
15,Military Train-L,11,UP,2
15,Special VIP / VVIP Train-H,99,UP,3
15,Special VIP / VVIP Train-L,3,UP,4
15,Special Tourist / Protocol Train-H,47,UP,5
15,Special Tourist / Protocol Train-L,5,UP,6
15,Vande Bharat Express-H,59,UP,7
15,Vande Bharat Express-L,13,UP,8
15,Rajdhani Express-H,118,UP,9
15,Rajdhani Express-L,5,UP,10
15,Duronto Express-H,120,UP,11
15,Duronto Express-L,7,UP,12
15,Shatabdi Express-H,38,UP,13
15,Shatabdi Express-L,14,UP,14
15,Tejas Express-H,82,UP,15
15,Tejas Express-L,11,UP,16
15,Gatimaan Express-H,99,UP,17
15,Gatimaan Express-L,15,UP,18
15,Humsafar Express-H,83,UP,19
15,Humsafar Express-L,2,UP,20
15,Double Decker Express-H,56,UP,21
15,Double Decker Express-L,27,UP,22
15,Uday Express-H,83,UP,23
15,Uday Express-L,13,UP,24
15,Superfast Express-H,104,UP,25
15,Superfast Express-L,23,UP,26
15,Mail Train-H,32,UP,27
15,Mail Train-L,28,UP,28
15,Express Train-H,103,UP,29
15,Express Train-L,13,UP,30
15,Jan Shatabdi Express-H,91,UP,31
15,Jan Shatabdi Express-L,1,UP,32
15,Antyodaya Express-H,75,UP,33
15,Antyodaya Express-L,10,UP,34
15,Deen Dayalu Express-H,79,UP,35
15,Deen Dayalu Express-L,28,UP,36
15,Passenger Train-H,83,UP,37
15,Passenger Train-L,18,UP,38
15,MEMU Train-H,99,UP,39
15,MEMU Train-L,26,UP,40
15,DMU Train-H,107,UP,41
15,DMU Train-L,29,UP,42
15,EMU Train-H,58,UP,43
15,EMU Train-L,16,UP,44
15,Metro Train-H,0,UP,45
15,Metro Train-L,0,UP,46
15,Palace on Wheels-H,0,UP,47
15,Palace on Wheels-L,0,UP,48
15,Maharajas’ Express-H,0,UP,49
15,Maharajas’ Express-L,0,UP,50
15,Deccan Odyssey-H,0,UP,51
15,Deccan Odyssey-L,0,UP,52
15,Golden Chariot-H,0,UP,53
15,Golden Chariot-L,0,UP,54
15,Mountain / Heritage Trains-H,0,UP,55
15,Mountain / Heritage Trains-L,0,UP,56
15,Goods / Freight Train-H,0,UP,57
15,Goods / Freight Train-L,0,UP,58
16,Military Train-H,58,UP,1
16,Military Train-L,9,UP,2
16,Special VIP / VVIP Train-H,85,UP,3
16,Special VIP / VVIP Train-L,16,UP,4
16,Special Tourist / Protocol Train-H,33,UP,5
16,Special Tourist / Protocol Train-L,13,UP,6
16,Vande Bharat Express-H,73,UP,7
16,Vande Bharat Express-L,22,UP,8
16,Rajdhani Express-H,116,UP,9
16,Rajdhani Express-L,26,UP,10
16,Duronto Express-H,81,UP,11
16,Duronto Express-L,24,UP,12
16,Shatabdi Express-H,51,UP,13
16,Shatabdi Express-L,27,UP,14
16,Tejas Express-H,89,UP,15
16,Tejas Express-L,5,UP,16
16,Gatimaan Express-H,109,UP,17
16,Gatimaan Express-L,18,UP,18
16,Humsafar Express-H,33,UP,19
16,Humsafar Express-L,13,UP,20
16,Double Decker Express-H,105,UP,21
16,Double Decker Express-L,19,UP,22
16,Uday Express-H,114,UP,23
16,Uday Express-L,1,UP,24
16,Superfast Express-H,40,UP,25
16,Superfast Express-L,21,UP,26
16,Mail Train-H,84,UP,27
16,Mail Train-L,5,UP,28
16,Express Train-H,89,UP,29
16,Express Train-L,6,UP,30
16,Jan Shatabdi Express-H,36,UP,31
16,Jan Shatabdi Express-L,9,UP,32
16,Antyodaya Express-H,78,UP,33
16,Antyodaya Express-L,11,UP,34
16,Deen Dayalu Express-H,57,UP,35
16,Deen Dayalu Express-L,15,UP,36
16,Passenger Train-H,71,UP,37
16,Passenger Train-L,11,UP,38
16,MEMU Train-H,78,UP,39
16,MEMU Train-L,9,UP,40
16,DMU Train-H,83,UP,41
16,DMU Train-L,9,UP,42
16,EMU Train-H,40,UP,43
16,EMU Train-L,0,UP,44
16,Metro Train-H,0,UP,45
16,Metro Train-L,0,UP,46
16,Palace on Wheels-H,0,UP,47
16,Palace on Wheels-L,0,UP,48
16,Maharajas’ Express-H,0,UP,49
16,Maharajas’ Express-L,0,UP,50
16,Deccan Odyssey-H,0,UP,51
16,Deccan Odyssey-L,0,UP,52
16,Golden Chariot-H,0,UP,53
16,Golden Chariot-L,0,UP,54
16,Mountain / Heritage Trains-H,0,UP,55
16,Mountain / Heritage Trains-L,0,UP,56
16,Goods / Freight Train-H,0,UP,57
16,Goods / Freight Train-L,0,UP,58
17,Military Train-H,90,UP,1
17,Military Train-L,1,UP,2
17,Special VIP / VVIP Train-H,99,UP,3
17,Special VIP / VVIP Train-L,2,UP,4
17,Special Tourist / Protocol Train-H,74,UP,5
17,Special Tourist / Protocol Train-L,8,UP,6
17,Vande Bharat Express-H,113,UP,7
17,Vande Bharat Express-L,3,UP,8
17,Rajdhani Express-H,113,UP,9
17,Rajdhani Express-L,2,UP,10
17,Duronto Express-H,33,UP,11
17,Duronto Express-L,8,UP,12
17,Shatabdi Express-H,55,UP,13
17,Shatabdi Express-L,27,UP,14
17,Tejas Express-H,32,UP,15
17,Tejas Express-L,20,UP,16
17,Gatimaan Express-H,49,UP,17
17,Gatimaan Express-L,8,UP,18
17,Humsafar Express-H,46,UP,19
17,Humsafar Express-L,16,UP,20
17,Double Decker Express-H,115,UP,21
17,Double Decker Express-L,4,UP,22
17,Uday Express-H,102,UP,23
17,Uday Express-L,7,UP,24
17,Superfast Express-H,89,UP,25
17,Superfast Express-L,23,UP,26
17,Mail Train-H,62,UP,27
17,Mail Train-L,25,UP,28
17,Express Train-H,77,UP,29
17,Express Train-L,6,UP,30
17,Jan Shatabdi Express-H,107,UP,31
17,Jan Shatabdi Express-L,20,UP,32
17,Antyodaya Express-H,44,UP,33
17,Antyodaya Express-L,25,UP,34
17,Deen Dayalu Express-H,50,UP,35
17,Deen Dayalu Express-L,10,UP,36
17,Passenger Train-H,43,UP,37
17,Passenger Train-L,19,UP,38
17,MEMU Train-H,33,UP,39
17,MEMU Train-L,10,UP,40
17,DMU Train-H,103,UP,41
17,DMU Train-L,22,UP,42
17,EMU Train-H,0,UP,43
17,EMU Train-L,0,UP,44
17,Metro Train-H,0,UP,45
17,Metro Train-L,0,UP,46
17,Palace on Wheels-H,0,UP,47
17,Palace on Wheels-L,0,UP,48
17,Maharajas’ Express-H,0,UP,49
17,Maharajas’ Express-L,0,UP,50
17,Deccan Odyssey-H,0,UP,51
17,Deccan Odyssey-L,0,UP,52
17,Golden Chariot-H,0,UP,53
17,Golden Chariot-L,0,UP,54
17,Mountain / Heritage Trains-H,0,UP,55
17,Mountain / Heritage Trains-L,0,UP,56
17,Goods / Freight Train-H,0,UP,57
17,Goods / Freight Train-L,0,UP,58
18,Military Train-H,78,UP,1
18,Military Train-L,13,UP,2
18,Special VIP / VVIP Train-H,55,UP,3
18,Special VIP / VVIP Train-L,3,UP,4
18,Special Tourist / Protocol Train-H,105,UP,5
18,Special Tourist / Protocol Train-L,23,UP,6
18,Vande Bharat Express-H,110,UP,7
18,Vande Bharat Express-L,8,UP,8
18,Rajdhani Express-H,43,UP,9
18,Rajdhani Express-L,23,UP,10
18,Duronto Express-H,68,UP,11
18,Duronto Express-L,28,UP,12
18,Shatabdi Express-H,117,UP,13
18,Shatabdi Express-L,20,UP,14
18,Tejas Express-H,45,UP,15
18,Tejas Express-L,26,UP,16
18,Gatimaan Express-H,102,UP,17
18,Gatimaan Express-L,26,UP,18
18,Humsafar Express-H,35,UP,19
18,Humsafar Express-L,12,UP,20
18,Double Decker Express-H,98,UP,21
18,Double Decker Express-L,14,UP,22
18,Uday Express-H,114,UP,23
18,Uday Express-L,12,UP,24
18,Superfast Express-H,38,UP,25
18,Superfast Express-L,17,UP,26
18,Mail Train-H,112,UP,27
18,Mail Train-L,11,UP,28
18,Express Train-H,31,UP,29
18,Express Train-L,28,UP,30
18,Jan Shatabdi Express-H,83,UP,31
18,Jan Shatabdi Express-L,27,UP,32
18,Antyodaya Express-H,92,UP,33
18,Antyodaya Express-L,4,UP,34
18,Deen Dayalu Express-H,85,UP,35
18,Deen Dayalu Express-L,12,UP,36
18,Passenger Train-H,111,UP,37
18,Passenger Train-L,29,UP,38
18,MEMU Train-H,88,UP,39
18,MEMU Train-L,23,UP,40
18,DMU Train-H,49,UP,41
18,DMU Train-L,0,UP,42
18,EMU Train-H,0,UP,43
18,EMU Train-L,0,UP,44
18,Metro Train-H,0,UP,45
18,Metro Train-L,0,UP,46
18,Palace on Wheels-H,0,UP,47
18,Palace on Wheels-L,0,UP,48
18,Maharajas’ Express-H,0,UP,49
18,Maharajas’ Express-L,0,UP,50
18,Deccan Odyssey-H,0,UP,51
18,Deccan Odyssey-L,0,UP,52
18,Golden Chariot-H,0,UP,53
18,Golden Chariot-L,0,UP,54
18,Mountain / Heritage Trains-H,0,UP,55
18,Mountain / Heritage Trains-L,0,UP,56
18,Goods / Freight Train-H,0,UP,57
18,Goods / Freight Train-L,0,UP,58
19,Military Train-H,85,UP,1
19,Military Train-L,6,UP,2
19,Special VIP / VVIP Train-H,96,UP,3
19,Special VIP / VVIP Train-L,21,UP,4
19,Special Tourist / Protocol Train-H,64,UP,5
19,Special Tourist / Protocol Train-L,20,UP,6
19,Vande Bharat Express-H,98,UP,7
19,Vande Bharat Express-L,25,UP,8
19,Rajdhani Express-H,91,UP,9
19,Rajdhani Express-L,15,UP,10
19,Duronto Express-H,85,UP,11
19,Duronto Express-L,27,UP,12
19,Shatabdi Express-H,105,UP,13
19,Shatabdi Express-L,9,UP,14
19,Tejas Express-H,71,UP,15
19,Tejas Express-L,28,UP,16
19,Gatimaan Express-H,61,UP,17
19,Gatimaan Express-L,27,UP,18
19,Humsafar Express-H,41,UP,19
19,Humsafar Express-L,9,UP,20
19,Double Decker Express-H,87,UP,21
19,Double Decker Express-L,8,UP,22
19,Uday Express-H,89,UP,23
19,Uday Express-L,19,UP,24
19,Superfast Express-H,108,UP,25
19,Superfast Express-L,22,UP,26
19,Mail Train-H,78,UP,27
19,Mail Train-L,11,UP,28
19,Express Train-H,33,UP,29
19,Express Train-L,16,UP,30
19,Jan Shatabdi Express-H,71,UP,31
19,Jan Shatabdi Express-L,6,UP,32
19,Antyodaya Express-H,92,UP,33
19,Antyodaya Express-L,7,UP,34
19,Deen Dayalu Express-H,75,UP,35
19,Deen Dayalu Express-L,26,UP,36
19,Passenger Train-H,63,UP,37
19,Passenger Train-L,11,UP,38
19,MEMU Train-H,65,UP,39
19,MEMU Train-L,29,UP,40
19,DMU Train-H,0,UP,41
19,DMU Train-L,0,UP,42
19,EMU Train-H,0,UP,43
19,EMU Train-L,0,UP,44
19,Metro Train-H,0,UP,45
19,Metro Train-L,0,UP,46
19,Palace on Wheels-H,0,UP,47
19,Palace on Wheels-L,0,UP,48
19,Maharajas’ Express-H,0,UP,49
19,Maharajas’ Express-L,0,UP,50
19,Deccan Odyssey-H,0,UP,51
19,Deccan Odyssey-L,0,UP,52
19,Golden Chariot-H,0,UP,53
19,Golden Chariot-L,0,UP,54
19,Mountain / Heritage Trains-H,0,UP,55
19,Mountain / Heritage Trains-L,0,UP,56
19,Goods / Freight Train-H,0,UP,57
19,Goods / Freight Train-L,0,UP,58
20,Military Train-H,106,UP,1
20,Military Train-L,23,UP,2
20,Special VIP / VVIP Train-H,65,UP,3
20,Special VIP / VVIP Train-L,18,UP,4
20,Special Tourist / Protocol Train-H,31,UP,5
20,Special Tourist / Protocol Train-L,17,UP,6
20,Vande Bharat Express-H,54,UP,7
20,Vande Bharat Express-L,3,UP,8
20,Rajdhani Express-H,60,UP,9
20,Rajdhani Express-L,24,UP,10
20,Duronto Express-H,82,UP,11
20,Duronto Express-L,16,UP,12
20,Shatabdi Express-H,101,UP,13
20,Shatabdi Express-L,25,UP,14
20,Tejas Express-H,60,UP,15
20,Tejas Express-L,23,UP,16
20,Gatimaan Express-H,90,UP,17
20,Gatimaan Express-L,21,UP,18
20,Humsafar Express-H,92,UP,19
20,Humsafar Express-L,15,UP,20
20,Double Decker Express-H,32,UP,21
20,Double Decker Express-L,3,UP,22
20,Uday Express-H,67,UP,23
20,Uday Express-L,8,UP,24
20,Superfast Express-H,81,UP,25
20,Superfast Express-L,23,UP,26
20,Mail Train-H,61,UP,27
20,Mail Train-L,10,UP,28
20,Express Train-H,114,UP,29
20,Express Train-L,19,UP,30
20,Jan Shatabdi Express-H,77,UP,31
20,Jan Shatabdi Express-L,16,UP,32
20,Antyodaya Express-H,100,UP,33
20,Antyodaya Express-L,17,UP,34
20,Deen Dayalu Express-H,74,UP,35
20,Deen Dayalu Express-L,14,UP,36
20,Passenger Train-H,100,UP,37
20,Passenger Train-L,11,UP,38
20,MEMU Train-H,75,UP,39
20,MEMU Train-L,0,UP,40
20,DMU Train-H,0,UP,41
20,DMU Train-L,0,UP,42
20,EMU Train-H,0,UP,43
20,EMU Train-L,0,UP,44
20,Metro Train-H,0,UP,45
20,Metro Train-L,0,UP,46
20,Palace on Wheels-H,0,UP,47
20,Palace on Wheels-L,0,UP,48
20,Maharajas’ Express-H,0,UP,49
20,Maharajas’ Express-L,0,UP,50
20,Deccan Odyssey-H,0,UP,51
20,Deccan Odyssey-L,0,UP,52
20,Golden Chariot-H,0,UP,53
20,Golden Chariot-L,0,UP,54
20,Mountain / Heritage Trains-H,0,UP,55
20,Mountain / Heritage Trains-L,0,UP,56
20,Goods / Freight Train-H,0,UP,57
20,Goods / Freight Train-L,0,UP,58
21,Military Train-H,119,UP,1
21,Military Train-L,15,UP,2
21,Special VIP / VVIP Train-H,64,UP,3
21,Special VIP / VVIP Train-L,10,UP,4
21,Special Tourist / Protocol Train-H,62,UP,5
21,Special Tourist / Protocol Train-L,8,UP,6
21,Vande Bharat Express-H,45,UP,7
21,Vande Bharat Express-L,24,UP,8
21,Rajdhani Express-H,54,UP,9
21,Rajdhani Express-L,11,UP,10
21,Duronto Express-H,45,UP,11
21,Duronto Express-L,24,UP,12
21,Shatabdi Express-H,98,UP,13
21,Shatabdi Express-L,25,UP,14
21,Tejas Express-H,118,UP,15
21,Tejas Express-L,6,UP,16
21,Gatimaan Express-H,54,UP,17
21,Gatimaan Express-L,7,UP,18
21,Humsafar Express-H,91,UP,19
21,Humsafar Express-L,9,UP,20
21,Double Decker Express-H,105,UP,21
21,Double Decker Express-L,25,UP,22
21,Uday Express-H,97,UP,23
21,Uday Express-L,20,UP,24
21,Superfast Express-H,66,UP,25
21,Superfast Express-L,4,UP,26
21,Mail Train-H,54,UP,27
21,Mail Train-L,10,UP,28
21,Express Train-H,59,UP,29
21,Express Train-L,12,UP,30
21,Jan Shatabdi Express-H,52,UP,31
21,Jan Shatabdi Express-L,10,UP,32
21,Antyodaya Express-H,31,UP,33
21,Antyodaya Express-L,23,UP,34
21,Deen Dayalu Express-H,98,UP,35
21,Deen Dayalu Express-L,5,UP,36
21,Passenger Train-H,65,UP,37
21,Passenger Train-L,2,UP,38
21,MEMU Train-H,0,UP,39
21,MEMU Train-L,0,UP,40
21,DMU Train-H,0,UP,41
21,DMU Train-L,0,UP,42
21,EMU Train-H,0,UP,43
21,EMU Train-L,0,UP,44
21,Metro Train-H,0,UP,45
21,Metro Train-L,0,UP,46
21,Palace on Wheels-H,0,UP,47
21,Palace on Wheels-L,0,UP,48
21,Maharajas’ Express-H,0,UP,49
21,Maharajas’ Express-L,0,UP,50
21,Deccan Odyssey-H,0,UP,51
21,Deccan Odyssey-L,0,UP,52
21,Golden Chariot-H,0,UP,53
21,Golden Chariot-L,0,UP,54
21,Mountain / Heritage Trains-H,0,UP,55
21,Mountain / Heritage Trains-L,0,UP,56
21,Goods / Freight Train-H,0,UP,57
21,Goods / Freight Train-L,0,UP,58
22,Military Train-H,36,UP,1
22,Military Train-L,18,UP,2
22,Special VIP / VVIP Train-H,67,UP,3
22,Special VIP / VVIP Train-L,23,UP,4
22,Special Tourist / Protocol Train-H,46,UP,5
22,Special Tourist / Protocol Train-L,21,UP,6
22,Vande Bharat Express-H,92,UP,7
22,Vande Bharat Express-L,4,UP,8
22,Rajdhani Express-H,31,UP,9
22,Rajdhani Express-L,19,UP,10
22,Duronto Express-H,66,UP,11
22,Duronto Express-L,16,UP,12
22,Shatabdi Express-H,91,UP,13
22,Shatabdi Express-L,15,UP,14
22,Tejas Express-H,73,UP,15
22,Tejas Express-L,6,UP,16
22,Gatimaan Express-H,36,UP,17
22,Gatimaan Express-L,9,UP,18
22,Humsafar Express-H,91,UP,19
22,Humsafar Express-L,4,UP,20
22,Double Decker Express-H,38,UP,21
22,Double Decker Express-L,13,UP,22
22,Uday Express-H,92,UP,23
22,Uday Express-L,3,UP,24
22,Superfast Express-H,103,UP,25
22,Superfast Express-L,21,UP,26
22,Mail Train-H,117,UP,27
22,Mail Train-L,2,UP,28
22,Express Train-H,49,UP,29
22,Express Train-L,5,UP,30
22,Jan Shatabdi Express-H,102,UP,31
22,Jan Shatabdi Express-L,10,UP,32
22,Antyodaya Express-H,40,UP,33
22,Antyodaya Express-L,8,UP,34
22,Deen Dayalu Express-H,45,UP,35
22,Deen Dayalu Express-L,18,UP,36
22,Passenger Train-H,83,UP,37
22,Passenger Train-L,0,UP,38
22,MEMU Train-H,0,UP,39
22,MEMU Train-L,0,UP,40
22,DMU Train-H,0,UP,41
22,DMU Train-L,0,UP,42
22,EMU Train-H,0,UP,43
22,EMU Train-L,0,UP,44
22,Metro Train-H,0,UP,45
22,Metro Train-L,0,UP,46
22,Palace on Wheels-H,0,UP,47
22,Palace on Wheels-L,0,UP,48
22,Maharajas’ Express-H,0,UP,49
22,Maharajas’ Express-L,0,UP,50
22,Deccan Odyssey-H,0,UP,51
22,Deccan Odyssey-L,0,UP,52
22,Golden Chariot-H,0,UP,53
22,Golden Chariot-L,0,UP,54
22,Mountain / Heritage Trains-H,0,UP,55
22,Mountain / Heritage Trains-L,0,UP,56
22,Goods / Freight Train-H,0,UP,57
22,Goods / Freight Train-L,0,UP,58
23,Military Train-H,107,UP,1
23,Military Train-L,20,UP,2
23,Special VIP / VVIP Train-H,109,UP,3
23,Special VIP / VVIP Train-L,8,UP,4
23,Special Tourist / Protocol Train-H,96,UP,5
23,Special Tourist / Protocol Train-L,13,UP,6
23,Vande Bharat Express-H,87,UP,7
23,Vande Bharat Express-L,15,UP,8
23,Rajdhani Express-H,68,UP,9
23,Rajdhani Express-L,28,UP,10
23,Duronto Express-H,105,UP,11
23,Duronto Express-L,14,UP,12
23,Shatabdi Express-H,69,UP,13
23,Shatabdi Express-L,19,UP,14
23,Tejas Express-H,109,UP,15
23,Tejas Express-L,2,UP,16
23,Gatimaan Express-H,108,UP,17
23,Gatimaan Express-L,24,UP,18
23,Humsafar Express-H,42,UP,19
23,Humsafar Express-L,25,UP,20
23,Double Decker Express-H,56,UP,21
23,Double Decker Express-L,21,UP,22
23,Uday Express-H,57,UP,23
23,Uday Express-L,9,UP,24
23,Superfast Express-H,114,UP,25
23,Superfast Express-L,3,UP,26
23,Mail Train-H,50,UP,27
23,Mail Train-L,8,UP,28
23,Express Train-H,52,UP,29
23,Express Train-L,18,UP,30
23,Jan Shatabdi Express-H,39,UP,31
23,Jan Shatabdi Express-L,6,UP,32
23,Antyodaya Express-H,30,UP,33
23,Antyodaya Express-L,14,UP,34
23,Deen Dayalu Express-H,87,UP,35
23,Deen Dayalu Express-L,23,UP,36
23,Passenger Train-H,0,UP,37
23,Passenger Train-L,0,UP,38
23,MEMU Train-H,0,UP,39
23,MEMU Train-L,0,UP,40
23,DMU Train-H,0,UP,41
23,DMU Train-L,0,UP,42
23,EMU Train-H,0,UP,43
23,EMU Train-L,0,UP,44
23,Metro Train-H,0,UP,45
23,Metro Train-L,0,UP,46
23,Palace on Wheels-H,0,UP,47
23,Palace on Wheels-L,0,UP,48
23,Maharajas’ Express-H,0,UP,49
23,Maharajas’ Express-L,0,UP,50
23,Deccan Odyssey-H,0,UP,51
23,Deccan Odyssey-L,0,UP,52
23,Golden Chariot-H,0,UP,53
23,Golden Chariot-L,0,UP,54
23,Mountain / Heritage Trains-H,0,UP,55
23,Mountain / Heritage Trains-L,0,UP,56
23,Goods / Freight Train-H,0,UP,57
23,Goods / Freight Train-L,0,UP,58
24,Military Train-H,106,UP,1
24,Military Train-L,16,UP,2
24,Special VIP / VVIP Train-H,67,UP,3
24,Special VIP / VVIP Train-L,2,UP,4
24,Special Tourist / Protocol Train-H,59,UP,5
24,Special Tourist / Protocol Train-L,10,UP,6
24,Vande Bharat Express-H,120,UP,7
24,Vande Bharat Express-L,10,UP,8
24,Rajdhani Express-H,119,UP,9
24,Rajdhani Express-L,28,UP,10
24,Duronto Express-H,88,UP,11
24,Duronto Express-L,3,UP,12
24,Shatabdi Express-H,117,UP,13
24,Shatabdi Express-L,8,UP,14
24,Tejas Express-H,63,UP,15
24,Tejas Express-L,26,UP,16
24,Gatimaan Express-H,110,UP,17
24,Gatimaan Express-L,19,UP,18
24,Humsafar Express-H,114,UP,19
24,Humsafar Express-L,26,UP,20
24,Double Decker Express-H,55,UP,21
24,Double Decker Express-L,14,UP,22
24,Uday Express-H,44,UP,23
24,Uday Express-L,18,UP,24
24,Superfast Express-H,58,UP,25
24,Superfast Express-L,21,UP,26
24,Mail Train-H,49,UP,27
24,Mail Train-L,9,UP,28
24,Express Train-H,48,UP,29
24,Express Train-L,3,UP,30
24,Jan Shatabdi Express-H,37,UP,31
24,Jan Shatabdi Express-L,6,UP,32
24,Antyodaya Express-H,69,UP,33
24,Antyodaya Express-L,20,UP,34
24,Deen Dayalu Express-H,102,UP,35
24,Deen Dayalu Express-L,0,UP,36
24,Passenger Train-H,0,UP,37
24,Passenger Train-L,0,UP,38
24,MEMU Train-H,0,UP,39
24,MEMU Train-L,0,UP,40
24,DMU Train-H,0,UP,41
24,DMU Train-L,0,UP,42
24,EMU Train-H,0,UP,43
24,EMU Train-L,0,UP,44
24,Metro Train-H,0,UP,45
24,Metro Train-L,0,UP,46
24,Palace on Wheels-H,0,UP,47
24,Palace on Wheels-L,0,UP,48
24,Maharajas’ Express-H,0,UP,49
24,Maharajas’ Express-L,0,UP,50
24,Deccan Odyssey-H,0,UP,51
24,Deccan Odyssey-L,0,UP,52
24,Golden Chariot-H,0,UP,53
24,Golden Chariot-L,0,UP,54
24,Mountain / Heritage Trains-H,0,UP,55
24,Mountain / Heritage Trains-L,0,UP,56
24,Goods / Freight Train-H,0,UP,57
24,Goods / Freight Train-L,0,UP,58
25,Military Train-H,66,UP,1
25,Military Train-L,15,UP,2
25,Special VIP / VVIP Train-H,45,UP,3
25,Special VIP / VVIP Train-L,15,UP,4
25,Special Tourist / Protocol Train-H,118,UP,5
25,Special Tourist / Protocol Train-L,10,UP,6
25,Vande Bharat Express-H,119,UP,7
25,Vande Bharat Express-L,13,UP,8
25,Rajdhani Express-H,64,UP,9
25,Rajdhani Express-L,17,UP,10
25,Duronto Express-H,99,UP,11
25,Duronto Express-L,16,UP,12
25,Shatabdi Express-H,86,UP,13
25,Shatabdi Express-L,3,UP,14
25,Tejas Express-H,106,UP,15
25,Tejas Express-L,2,UP,16
25,Gatimaan Express-H,85,UP,17
25,Gatimaan Express-L,24,UP,18
25,Humsafar Express-H,71,UP,19
25,Humsafar Express-L,20,UP,20
25,Double Decker Express-H,62,UP,21
25,Double Decker Express-L,1,UP,22
25,Uday Express-H,41,UP,23
25,Uday Express-L,8,UP,24
25,Superfast Express-H,116,UP,25
25,Superfast Express-L,27,UP,26
25,Mail Train-H,103,UP,27
25,Mail Train-L,19,UP,28
25,Express Train-H,32,UP,29
25,Express Train-L,25,UP,30
25,Jan Shatabdi Express-H,116,UP,31
25,Jan Shatabdi Express-L,27,UP,32
25,Antyodaya Express-H,64,UP,33
25,Antyodaya Express-L,19,UP,34
25,Deen Dayalu Express-H,0,UP,35
25,Deen Dayalu Express-L,0,UP,36
25,Passenger Train-H,0,UP,37
25,Passenger Train-L,0,UP,38
25,MEMU Train-H,0,UP,39
